null_name,observed_metric,observed_value,null_median,null_q95,permutation_p_ge_observed,destructive_null_rejected_p_le_0_05
shuffle_triangle_class_labels_preserve_counts,mean_cramers_v_across_proxies,0.32387378794708666,0.20197262470620528,0.2299387376581447,0.000999000999000999,1
shuffle_triangle_class_labels_preserve_counts,max_cramers_v_across_proxies,0.39654525473290136,0.25362145011108067,0.3006004476005848,0.000999000999000999,1
shuffle_each_proxy_independently,mean_cramers_v_across_proxies,0.32387378794708666,0.2015460157716943,0.22440690859495416,0.000999000999000999,1
shuffle_each_proxy_independently,max_cramers_v_across_proxies,0.39654525473290136,0.25844920206237154,0.3049521281168038,0.000999000999000999,1
