galaxy,stage8_class,n_points,delta_aic_tvc_minus_baryonic_fit,delta_aic_tvc_minus_nfw_like,delta_aic_tvc_minus_rar_like,broad_free_dAIC_tvc_minus_baryonic_fit,broad_free_dAIC_tvc_minus_nfw_like,broad_free_dAIC_tvc_minus_rar_like,broad_free_tvc_boundary,broad_free_tvc_core_boundary,broad_free_tvc_nuisance_boundary,rrf_rc_over_rlast,rrf_A_over_vouter2,v_outer_kms,v_max_kms,gas_fraction_proxy,outer_baryon_fraction_proxy,best_n,delta_aic_locked_minus_best_continuum,locked_within_2_of_best,locked_within_10_of_best,grid_count_within_10_of_best,dcrra2_taxonomy_class,dcrra2_confidence,dcrra2_rationale,dcrra3_recommended_class,dcrra3_class_stability,pathology_guard,nuisance_guard,rrf_beats_baryonic_guard,rrf_beats_rar_guard,rrf_competes_nfw_guard,nfw_dominant_guard,rar_dominant_guard,central_best_n_guard,scale_band_guard
NGC2955,ROBUST-DIAGNOSTIC-CANDIDATE,24,-164.37892095256245,-8.302928203728271,-25.830462346523447,-164.37892095256245,-8.302928203728271,-25.830462346523447,0,0,0,0.2067033202392728,0.7848764104626179,255.50440309317568,276.0,0.0103739801459346,0.9159232497223604,5.5,1.647566208784184,1,1,39,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,1,1,1,0,0,0,1
NGC2976,WEAK-OR-REGIME-DEPENDENT-SIGNAL,27,-5.991928955864246,-9.991940759791897,-18.331923063019545,-5.991928955864246,-9.991940759791897,-18.331923063019545,0,0,0,0.6147370866235623,0.4116504184884204,83.6,88.7,0.0361016628216354,0.943591607334997,2.25,4.056960582475851,0,1,11,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,0,1,1,0,0,1,1
NGC2998,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,13,-475.79138460945904,10.381829175416511,-62.770807930037655,-475.79138460945904,10.381829175416511,-62.770807930037655,0,0,0,0.5077935529835234,0.5539695427589976,213.0,214.0,0.0221147120633974,0.5599962838061232,0.5,31.897892636110083,0,0,3,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,HALO_DOMINANT_LIKE,STABLE,0,0,1,1,0,1,0,0,1
NGC3109,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,25,-2365.655068318094,-161.89838172143902,-91.2725050615632,-2365.655068318094,-161.89838172143902,-91.2725050615632,1,0,1,0.4293191288380705,0.8070844033325747,66.2,67.3,0.5353212660885707,0.1245184189629521,2.0,40.31608732740715,0,0,4,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,1,1
NGC3198,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,43,-9806.095167806528,20.36332958057023,-336.551468673339,-9806.095167806528,20.36332958057023,-336.551468673339,0,0,0,0.0846696283337501,0.8686771422977494,149.0,157.0,0.0082695562326993,0.3169300572046304,2.0,68.27622646872766,0,0,3,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,HALO_DOMINANT_LIKE,STABLE,0,0,1,1,0,1,0,1,1
NGC3521,WEAK-OR-REGIME-DEPENDENT-SIGNAL,41,-318.58193033501345,-4.960346638745786,-12.949422081464558,-318.58193033501345,-4.960346638745786,-12.949422081464558,0,0,0,0.5007945913343906,0.6721580250266834,210.0,220.0,0.0013894499413042,1.3059720929705214,0.75,38.90827944227939,0,0,4,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",UNRESOLVED_OR_WEAK,STABLE,0,0,1,1,1,0,0,0,1
NGC3726,ROBUST-DIAGNOSTIC-CANDIDATE,12,-159.7345095895339,0.7326838796321553,-11.233995010072,-159.7345095895339,0.7326838796321553,-11.233995010072,0,0,0,0.7361415619456106,0.9704088354627832,168.0,169.0,0.0630373537125971,0.4410980725623583,1.0,8.093884150405788,0,1,15,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC3741,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,21,-2121.7605924094782,18.2410218851676,4.828965273451253,-2121.7605924094782,18.2410218851676,4.828965273451253,1,0,1,0.3432063828402699,0.8870160178268314,50.05002497501874,51.6,0.7031385125061296,0.0835628471799457,1.0,49.06825332828568,0,0,4,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,NUISANCE_SENSITIVE,STABLE,0,1,1,0,0,1,0,1,1
NGC3769,ROBUST-DIAGNOSTIC-CANDIDATE,12,-230.3431135085724,-1.9423188219329888,-2.018179121106225,-230.3431135085724,-1.9423188219329888,-2.018179121106225,0,0,0,0.1255853561955343,0.7893428798718538,118.0,126.0,0.1458627926780492,0.2450496768170066,4.75,0.6340222669012263,1,1,38,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,0,1
NGC3877,ROBUST-DIAGNOSTIC-CANDIDATE,13,-86.358548121863,-35.67430983851146,-83.86792214437396,-86.358548121863,-35.67430983851146,-83.86792214437396,0,0,0,0.2256837395994895,0.8821634097143458,170.5007331362537,171.0,0.0146172435737962,1.377737799487453,12.0,15.517417496258538,0,0,26,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,1,0,1,1,1,0,0,0,1
NGC3893,ROBUST-DIAGNOSTIC-CANDIDATE,10,-148.54606231101403,-2.3919219534070777,-2.734672974689426,-148.54606231101403,-2.3919219534070777,-2.734672974689426,0,0,0,0.2009322395221461,0.6793149981012401,176.0,194.0,0.0732720978196661,0.5758161479855373,3.0,0.0033011924749564,1,1,39,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
NGC3917,ROBUST-DIAGNOSTIC-CANDIDATE,17,-66.90623722548709,-30.81554837443571,-35.06246353355503,-66.90623722548709,-30.81554837443571,-35.06246353355503,0,0,0,0.2345598019978817,0.7641541104504481,137.0,138.0,0.0367328159500364,0.5510873674676328,2.75,2.385929377847175,0,1,10,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC3953,WEAK-OR-REGIME-DEPENDENT-SIGNAL,8,-0.3026182431951874,-0.927414112714576,-15.295726589816486,-0.3026182431951874,-0.927414112714576,-15.295726589816486,0,0,0,0.1927907956342734,0.5856043676211612,223.0,224.0,0.0036726045377133,1.122566912666653,4.0,0.0315404093617397,1,1,41,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,0,1,1,0,0,1,1
NGC3972,ROBUST-DIAGNOSTIC-CANDIDATE,10,-21.48021338192996,4.8453262783843485,4.622005116946202,-21.48021338192996,4.8453262783843485,4.622005116946202,0,0,0,0.2992767913822083,0.5586210797632447,134.0,134.0,0.0385254628269916,0.5772315660503452,1.75,7.029628025377111,0,1,12,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
NGC3992,ROBUST-DIAGNOSTIC-CANDIDATE,9,-155.95853201150243,2.84716607507712,-19.050611417136643,-155.95853201150243,2.84716607507712,-19.050611417136643,0,0,0,0.6962696184160729,0.6238252687227074,241.0,272.0,0.06005394060121,0.4823361718978666,3.0,0.0012824551367867,1,1,41,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC4010,ROBUST-DIAGNOSTIC-CANDIDATE,12,-80.76806262730264,-10.368591255906082,-8.759941076514806,-80.76806262730264,-10.368591255906082,-8.759941076514806,0,0,0,0.5256689605596522,0.7145729854714572,124.0,129.0,0.0567674281678961,0.6494670720603538,4.5,0.7854011122555775,1,1,36,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,0,1
NGC4013,WEAK-OR-REGIME-DEPENDENT-SIGNAL,36,-1971.0390906730645,6.774207219021779,-16.863603357280475,-1971.0390906730645,6.774207219021779,-16.863603357280475,0,0,0,0.5814867725017985,0.8242986093402892,178.0,198.0,0.0406969536526795,0.4171963199091023,0.75,61.57134876027426,0,0,3,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",UNRESOLVED_OR_WEAK,STABLE,0,0,1,1,1,0,0,0,1
NGC4088,ROBUST-DIAGNOSTIC-CANDIDATE,12,-100.75092404434449,0.9910136851697562,-2.5414338695906693,-100.75092404434449,0.9910136851697562,-2.5414338695906693,0,0,0,0.8583586836748988,0.8830236705413889,171.0,182.0,0.0497242113485385,0.9990734550801956,4.0,0.2261431498494666,1,1,36,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
NGC4100,WEAK-OR-REGIME-DEPENDENT-SIGNAL,24,-263.58877909220905,18.295481454981505,-3.088525197969041,-263.58877909220905,18.295481454981505,-3.088525197969041,0,0,0,0.4084266854895712,0.6119712318747283,158.50078864157112,195.0,0.0351661641969446,0.5881829535277142,3.0,0.0791194170903217,1,1,36,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,HALO_DOMINANT_LIKE,STABLE,0,0,1,0,0,1,0,1,1
NGC4157,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,17,-258.6628215909104,0.1710034584290056,-2.511451812348504,-258.6628215909104,0.1710034584290056,-2.511451812348504,1,0,1,0.5632411802959979,0.7565471874706314,185.0,201.0,0.0668327980288619,0.5970867406866325,1.5,5.137606372420848,0,1,15,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,0,1,0,0,1,1
NGC4183,ROBUST-DIAGNOSTIC-CANDIDATE,23,-116.05733409619327,7.384526274920788,-44.15274899107561,-116.05733409619327,7.384526274920788,-44.15274899107561,0,0,0,0.123282773957538,0.6790746966138612,110.5011312159292,115.0,0.2038578648370536,0.3486266000573276,1.5,7.013943698568509,0,1,15,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC4214,WEAK-OR-REGIME-DEPENDENT-SIGNAL,14,-123.53044712112604,0.9514039515464816,-5.541703990521018,-123.53044712112604,0.9514039515464816,-5.541703990521018,0,0,0,0.4455934256136883,0.8429861473753444,80.50006211177728,80.6,0.0973905972681566,0.1873241197112461,0.5,15.36861589737008,0,0,8,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",MIXED_COMPETITIVE,WEAK-MISMATCH,0,0,1,0,1,0,0,0,1
NGC4217,ROBUST-DIAGNOSTIC-CANDIDATE,19,-287.56180300876275,-23.63321318713956,-19.33929792723969,-287.56180300876275,-23.63321318713956,-19.33929792723969,0,0,0,0.1384154772051793,0.8905838106602119,178.0,191.0,0.0169531319570333,0.8335062271177882,12.0,31.8098183862993,0,0,19,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,1,0,1,1,1,0,0,0,1
NGC4559,ROBUST-DIAGNOSTIC-CANDIDATE,32,-538.6632355482288,-1.3942484055996385,-41.896487360435074,-538.6632355482288,-1.3942484055996385,-41.896487360435074,0,0,0,0.427997915016395,0.6841015423390955,121.50102880222866,124.0,0.1327742816631758,0.5037915596951735,1.75,9.361079663185276,0,1,11,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC5005,WEAK-OR-REGIME-DEPENDENT-SIGNAL,18,-2.119397769565301,0.0581527043722065,3.977571268346288,-2.119397769565301,0.0581527043722065,3.977571268346288,0,0,0,0.7841090001293813,0.4305818807609787,265.0,265.0,0.0395353346041167,1.2326165510857956,4.0,0.0737731423785774,1,1,39,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,0,0,1,0,0,1,1
NGC5033,WEAK-OR-REGIME-DEPENDENT-SIGNAL,22,-2527.234221925847,15.153882811753562,-104.99816021685211,-2527.234221925847,15.153882811753562,-104.99816021685211,0,0,0,0.1881514729771759,0.7743013008529714,193.5006459937537,225.0,0.0891501620959167,0.3984446591440208,3.75,1.9222647127935064,1,1,13,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,HALO_DOMINANT_LIKE,STABLE,0,0,1,1,0,1,0,1,1
NGC5055,ROBUST-DIAGNOSTIC-CANDIDATE,28,-41613.3328446173,-21.54528009294158,-1239.1178797015543,-41613.3328446173,-21.54528009294158,-1239.1178797015543,0,0,0,0.2052551647246638,0.713314265732482,179.0,206.0,0.0442588209343316,0.5086629786835618,3.5,8.589946668364703,0,1,5,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC5371,CORE-PATHOLOGY-ARCHIVE,19,-290.0276635362495,40.38036866812003,-874.1678714521305,-290.0276635362495,40.38036866812003,-874.1678714521305,1,1,0,3.3213889274289667,23.11390532325857,208.0,242.0,0.0295591008345643,0.9718086399778108,12.0,0.1303670251894857,1,1,41,PATHOLOGY_ARCHIVE,HIGH,core/pathology flag or extreme scale/amplitude; parent_stage8=CORE-PATHOLOGY-ARCHIVE,PATHOLOGY_ARCHIVE,STABLE,1,0,1,1,0,1,0,0,0
NGC5585,ROBUST-DIAGNOSTIC-CANDIDATE,24,-3701.828463805412,-65.67138890093712,-109.56586169384468,-3701.828463805412,-65.67138890093712,-109.56586169384468,0,0,0,0.3454855003864507,0.7952241884466634,90.75012396685749,92.3,0.0337531481386071,0.3066061063057451,2.25,19.28020074885777,0,0,5,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
NGC5907,WEAK-OR-REGIME-DEPENDENT-SIGNAL,19,-1981.2881760319449,19.22270982785227,-397.26149468221047,-1981.2881760319449,19.22270982785227,-397.26149468221047,0,0,0,0.6102522151079524,0.6299398347573697,216.0,235.0,0.0851627896794965,0.4649302854938272,0.5,15.964356676969295,0,0,6,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,HALO_DOMINANT_LIKE,STABLE,0,0,1,1,0,1,0,0,1
NGC5985,ROBUST-DIAGNOSTIC-CANDIDATE,33,-354.50276751731616,-19.07050674245376,-302.26502412645,-354.50276751731616,-19.07050674245376,-302.26502412645,0,0,0,0.1389286977844979,0.9072999646191432,292.0,305.0,0.0113540824358697,0.5100550994558077,3.75,1.4069390949408032,1,1,17,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC6015,WEAK-OR-REGIME-DEPENDENT-SIGNAL,44,-3014.4219671648266,-46.23373513978515,-307.1474275232767,-3014.4219671648266,-46.23373513978515,-307.1474275232767,0,0,0,0.505492033420091,0.8056478695530099,155.0,166.0,0.1102062641318496,0.3217735275754422,1.5,187.1941243197234,0,0,1,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
NGC6195,ROBUST-DIAGNOSTIC-CANDIDATE,23,-201.90100917035767,-10.354882245149875,-11.167982228059902,-201.90100917035767,-10.354882245149875,-11.167982228059902,0,0,0,0.3220978046420039,0.6792219319871858,254.5004911586616,258.0,0.0206242180260503,1.0444750719849314,1.25,11.251816843349438,0,0,9,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
NGC6503,WEAK-OR-REGIME-DEPENDENT-SIGNAL,31,-10392.538787264271,-8.257315146425398,-46.80452682233782,-10392.538787264271,-8.257315146425398,-46.80452682233782,0,0,0,0.051049919783919,0.9299111711403716,115.0,121.0,0.1338904283183467,0.2571210699432892,2.0,27.80636304189872,0,0,5,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,0,0,1,1,1,0,0,1,1
NGC6674,ROBUST-DIAGNOSTIC-CANDIDATE,15,-3011.741039972573,-6.310577140777951,-116.05959987004528,-3011.741039972573,-6.310577140777951,-116.05959987004528,0,0,0,0.6819900468154461,0.8374708208455257,242.0,291.0,0.0695715289980319,0.2957972559934431,12.0,0.7033540399539504,1,1,41,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE",PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,1,0,1,1,1,0,0,0,1
NGC6946,ROBUST-DIAGNOSTIC-CANDIDATE,58,-1048.6961655128832,3.535364067191537,-20.02070333887569,-1048.6961655128832,3.535364067191537,-20.02070333887569,0,0,0,0.1891341960815337,0.6529728163309683,158.0,181.0,0.0418416542681228,0.7552493230251563,2.5,6.444076863174857,0,1,8,SN_RRF_FAMILY_LIKE,MEDIUM-HIGH,RRF improves over baryonic/RAR and is competitive with NFW; continuum best-n in central family range; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,SN_RRF_FAMILY_LIKE,STABLE,0,0,1,1,1,0,0,1,1
NGC7331,WEAK-OR-REGIME-DEPENDENT-SIGNAL,36,-3850.4552507302255,48.65936071302906,29.83651035798596,-3850.4552507302255,48.65936071302906,29.83651035798596,1,0,1,0.4081938448612879,0.6488052483390173,239.0,257.0,0.0400385733168341,0.680788196985347,2.75,3.6421598605320185,0,1,7,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,0,0,1,1,1,1
NGC7793,WEAK-OR-REGIME-DEPENDENT-SIGNAL,46,-84.80212267430582,-11.69933662464721,-6.451756400230437,-84.80212267430582,-11.69933662464721,-6.451756400230437,0,0,0,0.4069714823403204,0.4243164820069283,110.51018052650171,116.0,0.0131697783960118,0.6644340552712386,1.5,21.961020327390308,0,0,5,UNRESOLVED_OR_WEAK,LOW,"weak, unresolved, or outside provisional rules; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL",MIXED_COMPETITIVE,WEAK-MISMATCH,0,0,1,0,1,0,0,1,1
NGC7814,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,18,-1044.448527656624,7.065837429098172,-4.226055455840424,-1044.448527656624,7.065837429098172,-4.226055455840424,1,0,1,0.5412059933885343,0.6316114142134042,214.0,265.0,0.0058556347331544,0.4338701720674294,2.25,2.329651043693463,0,1,15,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,0,1,0,0,1,1
UGC00128,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,22,-52809.19487251544,62.52120426555621,-1931.5189498801287,-52809.19487251544,62.52120426555621,-1931.5189498801287,1,0,1,0.1138607710187257,0.8769611256518387,131.00381673829202,134.0,0.462700483793659,0.1533541982286446,1.5,81.35301905412436,0,0,4,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,NUISANCE_SENSITIVE,STABLE,0,1,1,1,0,1,0,1,1
UGC00191,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,9,-1734.9266558517184,19.0981685959606,-149.00458578398118,-1734.9266558517184,19.0981685959606,-149.00458578398118,0,0,0,0.1585915161332078,0.656959608850614,81.0,83.85,0.0332466270052825,0.3506495960981557,1.75,27.165909257230872,0,0,6,HALO_DOMINANT_LIKE,MEDIUM,NFW-like comparator substantially outperforms representative RRF; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,HALO_DOMINANT_LIKE,STABLE,0,0,1,1,0,1,0,1,1
UGC00731,BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,12,-1680.8182363448009,18.39455951457331,-121.25875604817716,-1680.8182363448009,18.39455951457331,-121.25875604817716,1,0,1,0.1546353997136491,0.6421536824815793,73.9,74.0,0.6613776176831884,0.2641669886343868,1.5,20.89323350019213,0,0,8,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=BARYONIC-ONLY-IMPROVEMENT-NFW-DOMINANT,NUISANCE_SENSITIVE,STABLE,0,1,1,1,0,1,0,1,1
UGC01230,ROBUST-DIAGNOSTIC-CANDIDATE,11,-74.31429634005825,-6.22844458797978,-35.1918948870997,-74.31429634005825,-6.22844458797978,-35.1918948870997,0,0,0,0.0908741064317821,0.7770344898467322,103.0,113.0,0.1742072675174039,0.2875201904043736,4.75,0.5775827207679454,1,1,37,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,1,1,1,0,0,0,1
UGC01281,ROBUST-DIAGNOSTIC-CANDIDATE,25,-229.6170833012789,-19.93215017414173,0.5866681482070426,-229.6170833012789,-19.93215017414173,0.5866681482070426,0,0,0,0.5159049106838448,0.8828456781018429,55.0,56.9,0.2009839066672678,0.2318520661157025,2.0,3.535069670072014,0,1,15,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=ROBUST-DIAGNOSTIC-CANDIDATE,MIXED_COMPETITIVE,STABLE,0,0,1,0,1,0,0,1,1
UGC02259,NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,8,-1361.2116521006103,4.407063019911661,-31.179490376305807,-1361.2116521006103,4.407063019911661,-31.179490376305807,1,0,1,0.1376286497442316,0.8561628889058479,88.3,90.0,0.2031394959774515,0.2583479438596672,1.5,8.635280970762135,0,1,14,NUISANCE_SENSITIVE,MEDIUM,nuisance-sensitive parent class or nuisance boundary; parent_stage8=NUISANCE-SENSITIVE-DIAGNOSTIC-SIGNAL,NUISANCE_SENSITIVE,STABLE,0,1,1,1,1,0,0,1,1
UGC02455,CORE-PATHOLOGY-ARCHIVE,8,-43.2926497374833,-4.185768933853074,-14.855328782708884,-43.2926497374833,-4.185768933853074,-14.855328782708884,1,1,0,6.450918471613389,354.6589776046778,53.1,61.0,0.0515977569898849,1.9758684357056469,12.0,1.305758460983725,1,1,41,PATHOLOGY_ARCHIVE,HIGH,core/pathology flag or extreme scale/amplitude; parent_stage8=CORE-PATHOLOGY-ARCHIVE,PATHOLOGY_ARCHIVE,STABLE,1,0,1,1,1,0,0,0,0
UGC02487,WEAK-OR-REGIME-DEPENDENT-SIGNAL,17,-2690.748479357804,-10.198308144495073,-70.57286158820355,-2690.748479357804,-10.198308144495073,-70.57286158820355,0,0,0,0.2679854852456885,0.5849776918947217,330.0,383.0,0.0215172481039733,0.3122713994490358,5.25,1.3204994706823925,1,1,35,MIXED_COMPETITIVE,MEDIUM,continuum-family fit is competitive but comparator dominance is not clean; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,0,0,1,1,1,0,0,0,1
UGC02885,WEAK-OR-REGIME-DEPENDENT-SIGNAL,19,-392.3659187384252,8.030372727193246,11.668138604277416,-392.3659187384252,8.030372727193246,11.668138604277416,0,0,0,0.4548293367179898,0.6659845955984076,298.0,305.0,0.0688298654437147,0.4113308781135986,0.5,52.893537739214025,0,0,2,RAR_ACCELERATION_LIKE,MEDIUM,RAR-like comparator substantially outperforms representative RRF; parent_stage8=WEAK-OR-REGIME-DEPENDENT-SIGNAL,RAR_ACCELERATION_LIKE,STABLE,0,0,1,0,1,0,1,0,1
