galaxy,zone,s,residual_norm_v2_proxy,vobs_norm,snrrf_kernel_proxy_norm
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.65897,0.6404447620759274,0.9605440151089637,0.553651613450712
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.68333,0.6505477819299454,0.9658698713413564,0.5580614970343797
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.70769,0.6606508017839635,0.9711957275737491,0.5620482487215397
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.73205,0.6643140873581809,0.9760880343074249,0.5656613778618486
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.75641,0.6679115406753036,0.9809759089417589,0.568943753019335
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.78077,0.6715089939924263,0.985863783576093,0.5719325764109802
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.80513,0.6718301163123068,0.9893888892714262,0.5746602089549796
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.82949,0.6717659352927045,0.9927537305052069,0.577154868348268
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.85385,0.6717017542731021,0.9961185717389875,0.579441219773092
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.87821,0.6704330616754239,0.9983891721073727,0.5815408760936756
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.90256,0.6690272422217021,1.0005337940864085,0.583472060863563
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.92692,0.6676208454293955,1.0026792968136906,0.5852530712739373
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.95128,0.6661684094986747,1.0039930588435095,0.5868978359492572
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.97564,0.6646860914640602,1.0047669723272792,0.5884194084569474
F574-1,RESPONSE_FAMILY_DOMINANT_ZONE,1.0,0.6632037734294457,1.0055408858110488,0.5898293637404018
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.05,0.18559239361561802,0.44756725146198834,0.24927788160190664
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.07436,0.30089098355984695,0.5944224374269005,0.3334343434983085
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.09872,0.4117728610726377,0.734674995614035,0.37913153635318597
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.12308,0.465741538069406,0.789846923245614,0.40510087030594816
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.14744,0.5032235465833533,0.8314305138187935,0.4208635368010114
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.17179,0.5085562157818844,0.8465121816870944,0.43101824340061223
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.19615,0.5138409593320876,0.8599003277060576,0.4379017285985913
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.22051,0.5190373239071847,0.8702910248262165,0.4427616213546979
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.24487,0.5242336884822819,0.8806817219463754,0.4463115491488923
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.26923,0.5283140148217913,0.893547485380117,0.4489791774429267
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.29359,0.5312399144192058,0.9089734502923976,0.45103225498995436
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.31795,0.5303405422192576,0.9217924469067406,0.45264483515502874
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.34231,0.5156350335378757,0.9252023970452447,0.4539337959078727
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.36667,0.5009295248564936,0.9286123471837489,0.45497986458923667
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.39103,0.49923163274292465,0.9364526538568644,0.45584018973155777
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.41538,0.5047061568157529,0.9467324087997772,0.4565558456013923
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.43974,0.5044839070756483,0.9531571996658312,0.4571578997362463
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.4641,0.5038859669062422,0.9593275856307435,0.4576689052226312
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.48846,0.5043245944258746,0.9656443943191312,0.45810628661511704
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.51282,0.5146471291805684,0.9733573767752715,0.45848350168754
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.53718,0.5249696639352621,0.9810703592314118,0.45881107519941766
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.56154,0.5255606710948599,0.9852534293628809,0.45909733217453874
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.5859,0.524020282952293,0.988663379501385,0.459348926313483
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.61026,0.5233716965609955,0.9917032160282363,0.459571226310189
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.63462,0.5254290196930798,0.9936200519049102,0.4597686020456098
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.65897,0.5274854982754383,0.9955361009031454,0.459944570894134
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.68333,0.5295428214075226,0.9974529367798194,0.46010224073295325
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.70769,0.531600144539607,0.9993697726564933,0.46024400285919453
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.73205,0.5376354854097867,1.0,0.46037192475383115
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.75641,0.5456194030901409,1.0,0.46048774900927625
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.78077,0.553603320770495,1.0,0.46059295265410866
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.80513,0.5615872384508492,1.0,0.46068879422719294
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.82949,0.5670458039319791,1.0,0.4607763514063894
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.85385,0.5724751140200897,1.0,0.46085655129526165
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.87821,0.5779044241082002,1.0,0.4609301949590126
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.90256,0.5833315054154864,1.0,0.4609979507151653
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.92692,0.5887608155035969,1.0,0.4610604794064015
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.95128,0.5941901255917075,1.0,0.4611182813293879
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,0.97564,0.599619435679818,1.0,0.461171820829398
F579-V1,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,1.0,0.6050487457679286,1.0,0.4612215066399584
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.05,-0.00031321032016197806,0.16314860938148618,0.022971657858067183
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.07436,0.03935399460156795,0.29014192837465563,0.058962996242538944
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.09872,0.10108899531494132,0.3896260702366127,0.11094851231686978
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.12308,0.15752043230873927,0.45481927163381225,0.17404287910903646
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.14744,0.2449078161461092,0.5501854133954194,0.242014426431051
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.17179,0.29228407858032385,0.5967756462373244,0.3092320734751711
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.19615,0.3574652766663768,0.657330314351485,0.3718481063801921
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.22051,0.4174373475428943,0.7103108291580991,0.42775641409579757
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.24487,0.4755080042640198,0.7568424993231903,0.4762991752871534
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.26923,0.5110241671231527,0.7854407280390844,0.5177095538388303
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.29359,0.5763355822548422,0.8306494197540474,0.5526757402791601
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.31795,0.6308744387536658,0.866873733265878,0.5820524554999729
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.34231,0.6676272483973044,0.8924132492284369,0.6066976506596764
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.36667,0.686640036294793,0.9067281569115816,0.6273937075643089
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.39103,0.6754685688332515,0.904175491905355,0.6448183318320464
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.41538,0.728025124425074,0.9367457764863245,0.6595360085725887
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.43974,0.7770593584957951,0.9674019356705285,0.6720301237457318
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.4641,0.7992597538832382,0.9833459275192775,0.6826804176234491
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.48846,0.8214601492706813,0.9992899193680265,0.6918019817225018
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.51282,0.8320346515250412,1.0089000693750367,0.6996514743911564
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.53718,0.8420672495090056,1.0182149873596331,0.7064381103839323
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.56154,0.85209984749297,1.0275299053442295,0.7123327932487444
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.5859,0.8621324454769344,1.0368448233288259,0.7174755560214656
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.61026,0.8721650434608987,1.0461597413134223,0.7219815553308462
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.63462,0.8814686194438868,1.0549468977871443,0.72594587075794
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.65897,0.8815167935096447,1.0570329409905164,0.7294459853314317
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.68333,0.8815649873594132,1.0591198408851423,0.7325504024773487
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.70769,0.8816131812091818,1.0612067407797683,0.7353125049979131
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.73205,0.8816613750589503,1.0632936406743942,0.7377784167082124
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.75641,0.8817095689087188,1.06538054056902,0.7399870459946996
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.78077,0.8817577627584873,1.067467440463646,0.7419713513932475
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.80513,0.8818059566082558,1.069554340358272,0.7437593647595502
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.82949,0.8818541504580243,1.0716412402528979,0.7453750216182469
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.85385,0.8819023443077928,1.0737281401475238,0.7468388376757802
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.87821,0.8819505381575613,1.0758150400421498,0.7481684621904884
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.90256,0.8819987122233193,1.0779010832455218,0.7493786579646814
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.92692,0.8820469060730878,1.0799879831401475,0.7504836147889559
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.95128,0.8820950999228563,1.0820748830347735,0.7514942856011767
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,0.97564,0.8683558526854536,1.0755398256537982,0.7524206741623912
F583-1,RESPONSE_FAMILY_DOMINANT_ZONE,1.0,0.8537984736565402,1.0684931506849316,0.7532715295172575
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.05,0.03099151332986898,0.21497464726631393,0.4708088505408147
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.07436,0.046485125829868974,0.2834871472663139,0.7721712728819952
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.09872,0.061978738329868985,0.35199964726631394,1.09875944629525
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.12308,0.09296520348943836,0.42029208441558435,1.4452635640552816
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.14744,0.12850416971407308,0.48851985714285706,1.8082756535089188
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.17179,0.16402854687211316,0.5567196217532466,2.185228324825956
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.19615,0.1741069848192387,0.589634053760393,2.5746185201041145
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.22051,0.1719467874420066,0.6055736966175359,2.9748695216370473
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.24487,0.16978659006477448,0.6215133394746787,3.384825723463417
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.26923,0.16975635410948753,0.6375138769390332,3.803526457696603
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.29359,0.18426882931748265,0.653930183757215,4.230157423439401
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.31795,0.19878130452547776,0.6703464905753967,4.664017414715765
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.34231,0.2132937797334729,0.6867627973935786,5.104494696173922
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.36667,0.22780625494146803,0.7031791042117604,5.5510497243950905
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.39103,0.24231873014946315,0.7195954110299423,6.003202191339643
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.41538,0.25682524785532035,0.7360049788059163,6.460332360875891
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.43974,0.2713377230633155,0.7524212856240982,6.922426395688411
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.4641,0.28585019827131064,0.7688375924422799,7.388943581770681
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.48846,0.30036267347930573,0.7852538992604617,7.859560400799454
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.51282,0.31487514868730093,0.8016702060786436,8.333979809981022
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.53718,0.32938762389529597,0.8180865128968253,8.811927932245206
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.56154,0.34955790342391685,0.8316714604097453,9.293151303169038
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.5859,0.36985715200417013,0.8451918673864894,9.777414559960967
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.61026,0.3866394715884804,0.8570711547619048,10.264498485334206
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.63462,0.4006170520992976,0.8676416547619047,10.754198339151799
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.65897,0.4145888946870808,0.8782078154761904,11.246119931782033
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.68333,0.42856647519789814,0.8887783154761905,11.740487474778515
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.70769,0.500960022854004,0.92860305879884,12.236930266398742
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.73205,0.4972997532969985,0.9262314722603784,12.735288928846455
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.75641,0.493639483739993,0.9238598857219169,13.23541304453145
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.78077,0.4899792141829875,0.9214882991834554,13.737160425458159
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.80513,0.49826656431248334,0.9255056101190476,14.240396465245269
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.82949,0.5484599682809758,0.9519318601190476,14.7449935620324
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.85385,0.5718098220128397,0.9669593910256411,15.250830602505978
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.87821,0.5865783931838562,0.9783430064102564,15.757792498872305
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.90256,0.601340901723029,0.9897219487179487,16.26556104874761
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.92692,0.6182109251832095,1.0012599123376622,16.77444909776675
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.95128,0.6546174317335344,1.0142327987012987,17.28414895905485
F583-4,PATHOLOGY_ARCHIVE_ZONE,0.97564,0.691023938283859,1.027205685064935,17.794565854145752
F583-4,PATHOLOGY_ARCHIVE_ZONE,1.0,0.7274304448341838,1.0401785714285714,18.305609302113137
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.05,0.0034693792317292546,0.1614420062695925,0.016445627040200382
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.07436,0.0034693792317292546,0.1614420062695925,0.029476201886522946
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.09872,0.004624617347815322,0.1839127964544374,0.04447203153182015
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.12308,0.011224301728560062,0.2255306426332289,0.06096536503383436
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.14744,0.02067601370486424,0.26755402875364825,0.07860801411824327
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.17179,0.024126432559072247,0.2947208934169279,0.09711663535246583
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.19615,0.02428845847686888,0.31600212679710304,0.11628116288274351
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.22051,0.07639982272938224,0.4008566095557239,0.1359065989536773
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.24487,0.08940874319150867,0.4299914176245211,0.155835359797862
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.26923,0.10473871122516115,0.45624504377905095,0.1759344710081481
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.29359,0.13489857287889584,0.49466570154577894,0.1960916174855262
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.31795,0.16458293546490063,0.5295975873264667,0.2162120750726395
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.34231,0.1798378800259499,0.5464472089503837,0.2362162300309985
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.36667,0.1961714629221902,0.5600165920286609,0.2560375154158809
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.39103,0.25110729537670196,0.6077734891401703,0.2756206596636437
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.41538,0.19228851425651405,0.5645462416032242,0.29491232087889263
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.43974,0.23244005567318163,0.6155558761215006,0.3138913540054466
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.4641,0.20454177214282343,0.6130652956437143,0.33252011164381223
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.48846,0.21235996229700338,0.6338184046126288,0.35077527242492706
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.51282,0.23856724485432232,0.6626723305588585,0.36863898194856776
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.53718,0.2525039122559869,0.679845994427029,0.3860980850881699
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.56154,0.2699379033781996,0.7018561312290564,0.4031434529820477
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.5859,0.2937428442286509,0.7262942006269594,0.41976939355383003
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.61026,0.33967877223643383,0.7653542006269595,0.4359731358398931
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.63462,0.3923782010877729,0.8057138121361397,0.4517543795628684
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.65897,0.42432949494179906,0.8265331164198465,0.4671086826229181
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.68333,0.4468523819053597,0.8406721995820273,0.48205216854816413
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.70769,0.47904913304295854,0.8607377867257595,0.49658339777928473
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.73205,0.5289048025158427,0.8916726489028214,0.510708504396136
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.75641,0.5662825020004942,0.9167537253694581,0.5244345816393229
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.78077,0.5176606086162338,0.893254003350989,0.5377694898124701
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.80513,0.4359293214040402,0.8488064171440926,0.5507216909625444
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.82949,0.6812157988482002,0.9804766318355975,0.5633001070012645
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.85385,0.6416603282197062,0.9616732164090368,0.575513998314574
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.87821,0.6219560359694742,0.9529804426548482,0.587372860251388
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.90256,0.6962374228489167,0.9933914017017467,0.5988816783410532
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.92692,0.7576716909488393,1.0300554923792022,0.6100596171117695
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.95128,0.7424851395215092,1.02826880121068,0.6209116049968166
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,0.97564,0.791455638593043,1.052207063740857,0.6314473247319909
IC2574,RESPONSE_FAMILY_DOMINANT_ZONE,1.0,0.796837737443618,1.0579937304075235,0.6416763731437269
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.05,-0.39176154017976916,0.25615538572957813,0.005997881396524719
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.07436,-0.4113652594599842,0.38559278256181306,0.04587453763823056
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.09872,-0.31586720156836207,0.5142641928994858,0.17095800195644856
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.12308,-0.17376589243744722,0.6497336077523789,0.37631613186223817
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.14744,-0.05214869837925773,0.7632535660193291,0.5676133142105836
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.17179,-0.011934557410632011,0.8183639342411622,0.6900592195954418
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.19615,0.005848019487750584,0.8453805147222615,0.7565465719805287
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.22051,0.037524184601641336,0.8689159461909207,0.7913418400279717
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.24487,0.095281490517234,0.9056464267441326,0.8099084889986818
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.26923,0.12827498724577946,0.9407613109542798,0.8201985080695192
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.29359,0.1076787088134807,0.9577258996165983,0.8261421561920642
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.31795,0.0996062271530937,0.9823127031663332,0.8297130421768644
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.34231,0.09308654337165284,1.0051577184311504,0.8319363945519329
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.36667,0.05395891938174388,1.006490452621382,0.8333655505198276
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.39103,-0.01922931789695264,0.9835788998628626,0.8343105675345144
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.41538,-0.037481703094279194,0.98222347656175,0.8349511437437073
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.43974,-0.04098870635692009,0.9835982968777994,0.8353955600357812
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.4641,-0.022267068635371683,0.9919223590821488,0.8357099742575456
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.48846,0.011628806172168785,1.0039223677590183,0.8359364600190293
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.51282,-0.004165314603147362,0.9890618368236894,0.8361022835095617
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.53718,0.06505789090369873,1.0151429436038664,0.8362254972731816
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.56154,0.0413122424544611,0.9949447862866576,0.8363182886236504
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.5859,0.07692741839528337,1.0041391079775974,0.8363890326768778
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.61026,0.12023716429260947,1.0166815510782616,0.8364435791234607
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.63462,0.1456039782198998,1.0200396450818296,0.8364860751787404
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.65897,0.14281462516992613,1.008880949160673,0.8365194895816537
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.68333,0.130891545830128,0.992471514708071,0.8365460191593556
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.70769,0.17094796091708334,1.0020409033292998,0.8365672470643502
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.73205,0.17829398470023583,0.9952542958274819,0.8365843636943652
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.75641,0.129925452408041,0.9606001504916948,0.836598264566375
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.78077,0.2068992828779779,0.9909086686378323,0.8366096297936353
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.80513,0.2762745147811724,1.0176075103493536,0.8366189805089606
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.82949,0.2412381587883165,0.9927078651821584,0.8366267193683666
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.85385,0.20620180279546046,0.9678082200149629,0.8366331599307942
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.87821,0.2715457582126155,0.993305917442403,0.8366385481782408
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.90256,0.29696503948401826,0.9987719399376342,0.8366430767185326
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.92692,0.29562185094136406,0.989855621376437,0.8366469037336387
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.95128,0.2951805253819304,0.9809393028152398,0.8366501508324776
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,0.97564,0.32134991553017406,0.9855376248531433,0.8366529175163068
IC4202,RESPONSE_FAMILY_DOMINANT_ZONE,1.0,0.3911345398659656,1.0122865805367351,0.8366552843125626
KK98-251,RESPONSE_FAMILY_DOMINANT_ZONE,0.05,0.005504601651064503,0.12591473400252243,0.0011395122848028582
KK98-251,RESPONSE_FAMILY_DOMINANT_ZONE,0.07436,0.005504601651064503,0.12591473400252243,0.0030650971842944314
KK98-251,RESPONSE_FAMILY_DOMINANT_ZONE,0.09872,0.010050783830803193,0.15420729773824982,0.006196593221950481
KK98-251,RESPONSE_FAMILY_DOMINANT_ZONE,0.12308,0.01592653719086428,0.19077427192943763,0.010685382213292195
KK98-251,RESPONSE_FAMILY_DOMINANT_ZONE,0.14744,0.024894701902981303,0.22858064262361005,0.016637703863394866
KK98-251,RESPONSE_FAMILY_DOMINANT_ZONE,0.17179,0.03534567954618768,0.2669672602610871,0.024114173836698363
KK98-251,RESPONSE_FAMILY_DOMINANT_ZONE,0.19615,0.04523266220093917,0.30422073800761196,0.03314419027413924
